id,name,Title analysis,Components counts
22431176,Center of BKK - where you wish to stay in Bangkok!,"['Location Details', 'Themed Features']",2
22432824,"Oriental comfy, peace,save, Suvarnabhumi Airport","['Descriptive Adjectives', 'Themed Features', 'Location Details']",3
22437825,"Cosy 1 BR, 5 mins from BTS Bearing","['Descriptive Adjectives', 'Bedroom Count', 'Proximity to Transit']",3
22438509,NBH.@ Prannok,"['Location Details', 'Property Type']",2
22439911,KoKo no Ie – quiet area and near BTS Onnut station,"['Themed Features', 'Location Details', 'Proximity to Transit']",3
22441710,Cozy and Modern room close to MRT,"['Descriptive Adjectives', 'Property Type', 'Proximity to Transit']",3
22455119,"25% Off 2 Beds Bangkok City Remarkable Choice, BTS","['Discount', 'Bedroom Count', 'Location Details', 'Proximity to Transit']",4
22459666,AMAZING 1BR @ CENTRAL BKK/SIAM-FREE WIFI,"['Descriptive Adjectives', 'Bedroom Count', 'Location Details', 'Amenities']",4
22461215,Mid Town Condo 3 bedrooms near Skytrain,"['Property Type', 'Bedroom Count', 'Proximity to Transit']",3
22462758,"A Space Me,Sukhumvit 77 Relax and Comfortable room","['Themed Features', 'Location Details', 'Descriptive Adjectives', 'Property Type']",4
22473583,Cheap accommodation near BTS Bang Wa Station.,"['Descriptive Adjectives', 'Proximity to Transit', 'Location Details']",3
22474451,BB COZY HOME,"['Themed Features', 'Descriptive Adjectives']",2
22475834,1 bedroom OASIS apt - discounts for long stay,"['Bedroom Count', 'Themed Features', 'Discount']",3
22488327,Superior Room : Chinese Settlers (Room 1),"['Property Type', 'Themed Features']",2
22488966,Lumpini Ville On Nuch-Pattanakarn อ่อนนุช-พัฒนาการ,"['Location Details', 'Property Type']",2
22490370,Standard Room : Tea Room (Room 3),"['Property Type', 'Themed Features']",2
22491355,Superior Room : Colonial (Room 2),"['Property Type', 'Themed Features']",2
22500325,"Dual-view luxury corner retreat, artisan touches","['Descriptive Adjectives', 'View', 'Themed Features']",3
22509651,Luxurious retreat with premium amenities & comfort,"['Descriptive Adjectives', 'Amenities', 'Themed Features']",3
22510361,Take Time Out on the Serene Balcony in the City,"['Themed Features', 'View', 'Amenities']",3
22510651,A lavish space with unique designer touches,"['Descriptive Adjectives', 'Themed Features']",2
22511441,Canalfront Tiny Cabin | near BKK historic spots,"['Property Type', 'View', 'Location Details', 'Themed Features']",4
22527255,Savi Rooms Deluxe Studio 1 nr Bkk/Piyavet hospital,"['Property Type', 'Themed Features', 'Location Details']",3
22536456,The most Prime/Posh& Safe area in Bkk! Cheap+wifi,"['Descriptive Adjectives', 'Location Details', 'Amenities']",3
22538968,500 m. from Sky train,"['Proximity to Transit', 'Location Details']",2
22545210,Dcondo Campus Resort Charansanitwong13,"['Property Type', 'Location Details']",2
22546580,Metro Park (Sathorn) By Guntariya,"['Location Details', 'Property Type']",2
22554393,"Business Apartment, fitness, Pool/MRT","['Property Type', 'Amenities', 'Proximity to Transit']",3
22559178,Room at Horizon,['Property Type'],1
22568399,Moniiq,['Property Type'],1
22573975,"Designer HUGE 2 BR Duplex, Steps to BTS,EMQUARTIER","['Descriptive Adjectives', 'Bedroom Count', 'Property Type', 'Proximity to Transit', 'Location Details']",5
22574599,Private Small Room/minute away from BTS/Siam/MBK,"['Property Type', 'Proximity to Transit', 'Location Details']",3
22578271,Studio • Minimalist • Nana Station ~5 Min,"['Property Type', 'Descriptive Adjectives', 'Proximity to Transit', 'Location Details']",4
22584934,Good location&Fully furnished.,"['Descriptive Adjectives', 'Location Details', 'Amenities']",3
22585252,Near Sripatum University,['Location Details'],1
22585445,Safe room&Close to BTS Bangna.,"['Descriptive Adjectives', 'Proximity to Transit', 'Location Details']",3
22585734,Fully furnished/Comfortable room,"['Amenities', 'Descriptive Adjectives', 'Property Type']",3
22594004,2-bedroom near Chatuchak/JJ market,"['Bedroom Count', 'Location Details', 'Proximity to Transit']",3
22594209,Sukhumvit 1-bedroom,"['Location Details', 'Bedroom Count']",2
22602761,City Center - Modern & Light Room with Balcony,"['Location Details', 'Descriptive Adjectives', 'Property Type', 'Amenities']",4
22604819,Comfy & Cozy 1BR D25 Thonglor,"['Descriptive Adjectives', 'Bedroom Count', 'Location Details']",3
22606769,"Trapezo Sukhumvit 16 - Minimum 1 Month -28,000 THB","['Location Details', 'Property Type', 'Additional Services']",3
22608863,80 sqm serviced apt@Silom: 5 min walk to BTS & MRT,"['Area Size', 'Property Type', 'Proximity to Transit', 'Location Details']",4
22609580,"Serviced Studio, 5min to BTS,  MRT@Silom 'n Park","['Property Type', 'Proximity to Transit', 'Location Details']",3
22609954,Ban Chom Dao,['Property Type'],1
22617317,Next to subway station and near by night market,"['Proximity to Transit', 'Location Details']",2
22618390,Marble Room•Designer•House•ICONSIAM•BKK•BTS•No.2,"['Property Type', 'Themed Features', 'Location Details', 'Proximity to Transit']",4
22618516,"Cozy room in Asoke, 1 min to MRT Petchaburi","['Descriptive Adjectives', 'Location Details', 'Proximity to Transit']",3
22626749,"House 4Bedrooms, Pool, Skytrain, IconSiam.BKK","['Property Type', 'Bedroom Count', 'Amenities', 'Proximity to Transit', 'Location Details']",5
22633450,rm 1 : tropicabana,[],0
22639612,COZY 2 BR WITH RIVER VIEW OPPOSITE ASIATIQUE SHOPS,"['Descriptive Adjectives', 'Bedroom Count', 'View', 'Location Details']",4
22640495,The modern room 92Sqm at heart of Thonglor+Parking,"['Descriptive Adjectives', 'Location Details', 'Additional Services']",3
22645841,Designer Luxury Modern 1 BR Condo@Sukhumvit Road,"['Descriptive Adjectives', 'Property Type', 'Bedroom Count', 'Themed Features', 'Location Details']",5
22647356,40sqm - 1 BR Unit near BTS Ekamai / Thonglor,"['Property Type', 'Bedroom Count', 'Location Details', 'Proximity to Transit']",4
22655831,Baan Onnut Condominium,"['Property Type', 'Location Details']",2
22659211,"Nice 3BR Apt, River Front view, near ""Asiatique""","['Descriptive Adjectives', 'Bedroom Count', 'View', 'Location Details']",4
22659556,Near Punnawithi BTS # Baan Mek Mok @ Sukhumvit 64,"['Proximity to Transit', 'Location Details', 'Property Type']",3
22664078,CHARAN,[],0
22664504,Henry's Hotel & Gastropub (Standard Single),"['Property Type', 'Additional Services']",2
22692969,private 6 beds/share bathroom/Mochit bus terminal,"['Bedroom Count', 'Additional Services', 'Location Details']",3
22696163,"★ Cozy Home • Traditional Area, near River ★ #ML","['Descriptive Adjectives', 'Location Details', 'View']",3
22701682,Luxury condo in the city - accessible to arl&mrt,"['Descriptive Adjectives', 'Property Type', 'Proximity to Transit']",3
22707030,Villa lasalle,"['Property Type', 'Location Details']",2
22708133,AMAZING 3BEDROOM SUITE @ CENTRAL BANGKOK/FREE WIFI,"['Descriptive Adjectives', 'Bedroom Count', 'Location Details', 'Amenities']",4
22709500,506 Sleeping Child,[],0
22714075,Sue's house- near Choa Phraya Historical area,"['Location Details', 'Property Type']",2
22719061,Walking distance to Sukhumvit soi 11 Netflix 40sqm,"['Proximity to Transit', 'Location Details', 'Amenities']",3
22720159,2BR Centric Ratchada@MRT Huai Khwang by Triple B,"['Bedroom Count', 'Property Type', 'Location Details', 'Proximity to Transit']",4
22720529,Room nearby ASIATIQUE,"['Location Details', 'Property Type']",2
22720798,1BR Silom-Sathorn Bkk@BTS Chong Nonsi by Triple B,"['Bedroom Count', 'Location Details', 'Proximity to Transit', 'Property Type']",4
22724751,"BITEC Double, 5 mins to BTS Udomsuk","['Amenities', 'Proximity to Transit', 'Location Details']",3
22727200,Great location 100m. MRT Sky Train,"['Location Details', 'Proximity to Transit']",2
22736042,空铁旁边的两居室-深植泰国社区,"['Proximity to Transit', 'Bedroom Count', 'Location Details']",3
22737633,Bed in 6-Bed Mixed Dorm1,"['Bedroom Count', 'Property Type']",2
22737747,resort condo 10 minute BTS bang na and BITEC,"['Property Type', 'Proximity to Transit', 'Location Details']",3
22740018,Designer•House•POOL•ICONSIAM•BKK•BTS•No.1,"['Themed Features', 'Property Type', 'Amenities', 'Location Details', 'Proximity to Transit']",5
22741309,Stunning River and Skyline Views Luxury BKK Condo,"['Descriptive Adjectives', 'View', 'Property Type', 'Location Details']",4
22742883,2BR for 3PAX: 1-Min from BTS Nana,"['Bedroom Count', 'Additional Services', 'Proximity to Transit']",3
22743302,2BR for 4PAX: 1-Min from BTS Nana,"['Bedroom Count', 'Additional Services', 'Proximity to Transit']",3
22755695,"2BedroomWifi-river view Fantastic sun set,IconSiam","['Bedroom Count', 'Amenities', 'View', 'Location Details']",4
22756079,Walk 1min. to Big Shopping mall +BRT/BTS,"['Proximity to Transit', 'Location Details']",2
22756492,"Better Moon : Near Dawn - Family room, 4beds","['Location Details', 'Property Type', 'Bedroom Count']",3
22760168,BKK Pratunam Shopping Center/ Siam/ LGBTQ Friendly,"['Location Details', 'Additional Services']",2
22774808,BKK large apt. near Sathon-ICONSIAM,"['Descriptive Adjectives', 'Property Type', 'Location Details']",3
22778177,Private Twin Bunk Bed with Bathroom-Khaosan,"['Additional Services', 'Property Type', 'Location Details']",3
22779365,"Writer's Home : BTS Sapankwai, Monthly less 25%.","['Property Type', 'Proximity to Transit', 'Additional Services']",3
22783074,Better Moon : love at Sundown Room - 4beds / WIFI,"['Themed Features', 'Bedroom Count', 'Amenities']",3
22784459,"Better Moon: 4C - local street food , Massage shop","['Themed Features', 'Location Details']",2
22801623,"Aumdaeng-Jiem Massuk, Mali Room, 2nd floor","['Location Details', 'Property Type']",2
22807659,Summer Buffalo Loft @JJ Market&BTS SaphanKwai+Wifi,"['Themed Features', 'Location Details', 'Proximity to Transit', 'Amenities']",4
22817803,1 BR Service Apartment (5 mins to Emquartier/BTS),"['Bedroom Count', 'Property Type', 'Proximity to Transit']",3
22832894,HAP@Sathorn 1BR Central near mrt Lumpini3,"['Property Type', 'Bedroom Count', 'Location Details', 'Proximity to Transit']",4
22834294,家缘,[],0
22835894,Better Moon : Dad's room - 5mins to BTS,"['Themed Features', 'Proximity to Transit']",2
22836841,Better Moon : Mamii's Room - private bathroom,"['Themed Features', 'Additional Services']",2
22837193,Better Moon : Pin's Room - Free WIFI,"['Themed Features', 'Amenities']",2
22837365,"5 STAR LUXURY COMFORT, STUNNING POOL, COOLEST AREA","['Descriptive Adjectives', 'Amenities', 'Location Details']",3
22841226,Sukhumvit 103 Relaxing with smile/200m. to bts,"['Location Details', 'Descriptive Adjectives', 'Proximity to Transit']",3
22852916,Better Moon : Par's room - 10mins to downtown,"['Themed Features', 'Location Details']",2
22853398,Better Moon : Pear's Room-BTS Onnut/ free wifi,"['Themed Features', 'Proximity to Transit', 'Amenities']",3
22853574,Better Moon : Brother’s Room- BTS Onnut/streetfood,"['Themed Features', 'Proximity to Transit', 'Location Details']",3
22854235,2 BR❤Near BTS Thong lo❤Downtown❤Emporium,"['Bedroom Count', 'Proximity to Transit', 'Location Details']",3
22869090,Female Share dorm breakfast/5mins Mochit BTS (N8),"['Property Type', 'Additional Services', 'Proximity to Transit']",3
22869452,"HOMEROOM L2 In Center of Bangkok, Walkable to Mall","['Themed Features', 'Location Details', 'Proximity to Transit']",3
22886810,Spacious room in Rangnam area,"['Descriptive Adjectives', 'Location Details', 'Property Type']",3
22888560,"HOMEROOM L3 in Center of Bangkok, Walkable to Mall","['Themed Features', 'Location Details', 'Proximity to Transit']",3
22893443,Cozy 1BR in Downtown Bangkok High Speed Internet,"['Descriptive Adjectives', 'Bedroom Count', 'Location Details', 'Amenities']",4
22893990,China Guest Inn,"['Property Type', 'Location Details']",2
22896686,"HOMEROOM L4 in Center of Bangkok, Walkable to Mall","['Themed Features', 'Location Details', 'Proximity to Transit']",3
22911131,"Heart warming Studio, 1step to MRT near Chatuchak","['Descriptive Adjectives', 'Property Type', 'Proximity to Transit', 'Location Details']",4
22912629,Comfort 1BR/2BEDS/300M. To MRT & Jodd Fair,"['Descriptive Adjectives', 'Bedroom Count', 'Proximity to Transit', 'Location Details']",4
22913447,cozy 1br/500m@BTS E5/Skytop pool/Gym/NetFlix/TM30,"['Descriptive Adjectives', 'Bedroom Count', 'Proximity to Transit', 'Amenities']",4
22915468,Flora view condominium unit B7E,"['View', 'Property Type']",2
22916451,791/143,[],0
22916915,Park 24 Condo near Phrom Phong BTS + Luxury Malls,"['Property Type', 'Proximity to Transit', 'Location Details']",3
22929790,nice & clean room 5G 好房清洁可住 特价 Book now Don't Miss,"['Descriptive Adjectives', 'Amenities', 'Additional Services']",3
22932038,"SS Cozy Charoen Krung, Ferris Wheels Night Market","['Descriptive Adjectives', 'Location Details']",2
22936768,Ram​a 9! MRT​ condo! 3mins​ Walk​ to​ Central​,"['Proximity to Transit', 'Property Type', 'Location Details']",3
22939074,Ram​a 9! MRT​ condo!​ Rca,"['Proximity to Transit', 'Property Type', 'Location Details']",3
22946541,Great Value Private Room in Minburi+Wifi+Air-Con,"['Descriptive Adjectives', 'Additional Services', 'Property Type']",3
22951946,Dazzle Airy 1BR - Prime Area - NANA - Great Pool,"['Descriptive Adjectives', 'Bedroom Count', 'Location Details', 'Amenities']",4
22959687,Near don mueang international airport (DMK),['Location Details'],1
22963172,* Spacious 2BR * BTS NANA! Great Pool & Gym,"['Descriptive Adjectives', 'Bedroom Count', 'Proximity to Transit', 'Amenities']",4
22964858,"★ Historical Area, nearby River ★ 4-6pp ★ #XL","['Location Details', 'View', 'Additional Services']",3
22968102,"Homey Legacy by the River. 2BR, wifi","['Descriptive Adjectives', 'Bedroom Count', 'View', 'Amenities']",4
22973967,Nature Twin Bed room 10 mins to DMK Airport,"['Themed Features', 'Bedroom Count', 'Proximity to Transit']",3
22975832,ROOF TOP POOL❤1 min to BTS Udomsuk❤BITEC❤IKEA,"['Amenities', 'Proximity to Transit', 'Location Details']",3
22976164,"2 Mins walk BTS. 4pp walk Siam, MBK, CTW,WaterGate,","['Proximity to Transit', 'Location Details', 'Additional Services']",3
22976592,WangHin,[],0
22978180,"2B Spacious, good for familly, near Silom MRT &BTS","['Descriptive Adjectives', 'Bedroom Count', 'Proximity to Transit', 'Location Details']",4
22987603,กรุงเทพคอนโด 1 ห้องนอนสะอาดสดใส,"['Location Details', 'Bedroom Count', 'Descriptive Adjectives']",3
22994014,"1 min BTS station. Siam,MBK, CentralWorld near. ญก","['Proximity to Transit', 'Location Details']",2
22994896,1分钟到BTS (1min to BTS) ขข,['Proximity to Transit'],1
22995358,1分钟到BTS (1min to BTS) ขค,['Proximity to Transit'],1
22996005,1分钟到BTS (1min to BTS) คก,['Proximity to Transit'],1
22996193,1分钟到BTS (1min to BTS) คข,['Proximity to Transit'],1
22996329,1分钟到BTS (1min to BTS) คค,['Proximity to Transit'],1
22997522,Studio room 8Floor @Silom area near BTS Station,"['Property Type', 'Location Details', 'Proximity to Transit']",3
23008528,Unio Rama 2 Road. (1 Bedroom Apartment),"['Location Details', 'Bedroom Count', 'Property Type']",3
23008877,Bangkok Luxury Condo 2BR MRT PhahonYothin Big C,"['Descriptive Adjectives', 'Property Type', 'Bedroom Count', 'Proximity to Transit', 'Location Details']",5
23009645,The Bohemian Pool House,"['Themed Features', 'Amenities', 'Property Type']",3
23011852,1分钟到BTS (1min to BTS) งก,['Proximity to Transit'],1
23012260,1分钟到BTS (1min to BTS) งข,['Proximity to Transit'],1
23012383,1分钟到BTS (1min to BTS) งค,['Proximity to Transit'],1
23012504,1分钟到BTS (1min to BTS) จก,['Proximity to Transit'],1
23012694,1分钟到BTS (1min to BTS) จข,['Proximity to Transit'],1
23015088,1分钟到BTS (1min to BTS) จค,['Proximity to Transit'],1
23020982,Happy Pool Terrace Donmuang Airport,"['Amenities', 'Location Details']",2
